445151.15625,3945948.25,137.72,0
445151.15625,3945948.25,137.72,0
445152.65625,3945946.5,137.71,0
445152.65625,3945946.5,137.71,0
445154.15625,3945945.0,137.69,0
445154.15625,3945945.0,137.69,0
445155.6875,3945943.25,137.65,0
445155.6875,3945943.25,137.65,0
445157.21875,3945941.5,137.64,0
445157.21875,3945941.5,137.64,0
445158.8125,3945939.75,137.61,-1
445158.8125,3945939.75,137.61,-1
445160.34375,3945938.25,137.67,-1
445160.34375,3945938.25,137.67,-1
445161.90625,3945936.5,137.74,-2
445161.90625,3945936.5,137.74,-2
445163.4375,3945934.75,137.83,-2
445163.4375,3945934.75,137.83,-2
445165.0,3945933.0,137.95,-2
445165.0,3945933.0,137.95,-2
445166.625,3945931.25,138.02,-2
445166.625,3945931.25,138.02,-2
445168.21875,3945929.5,138.13,-1
445168.21875,3945929.5,138.13,-1
445169.75,3945927.75,138.10,1
445169.75,3945927.75,138.10,1
445169.75,3945927.75,138.10,1
445172.84375,3945924.25,137.80,2
445172.84375,3945924.25,137.80,2
445174.4375,3945922.5,137.67,0
445174.4375,3945922.5,137.67,0
445176.0,3945920.75,137.70,0
445176.0,3945920.75,137.70,0
445177.5625,3945919.0,137.73,-1
445177.5625,3945919.0,137.73,-1
445179.125,3945917.25,137.78,-1
445179.125,3945917.25,137.78,-1
445180.6875,3945915.5,137.85,-2
445180.6875,3945915.5,137.85,-2
445180.6875,3945915.5,137.85,-1
445183.84375,3945912.0,138.00,0
445183.84375,3945912.0,138.00,0
445185.40625,3945910.25,137.98,0
445185.40625,3945910.25,137.98,0
445187.0,3945908.5,137.93,0
445187.0,3945908.5,137.93,0
445188.59375,3945906.75,137.85,1
445188.59375,3945906.75,137.85,1
445190.1875,3945905.0,137.72,1
445190.1875,3945905.0,137.72,1
445191.8125,3945903.25,137.65,0
445191.8125,3945903.25,137.65,0
445193.40625,3945901.5,137.62,0
445193.40625,3945901.5,137.62,0
445195.03125,3945899.75,137.60,0
445195.03125,3945899.75,137.60,0
445196.625,3945898.0,137.53,0
445196.625,3945898.0,137.53,0
445198.25,3945896.0,137.45,1
445198.25,3945896.0,137.45,1
445199.84375,3945894.25,137.36,1
445199.84375,3945894.25,137.36,1
445201.4375,3945892.5,137.24,1
445201.4375,3945892.5,137.24,1
445203.03125,3945890.75,137.18,0
445203.03125,3945890.75,137.18,0
445204.65625,3945889.0,137.18,-1
445204.65625,3945889.0,137.18,-1
445206.25,3945887.25,137.26,-1
445206.25,3945887.25,137.26,-1
445207.875,3945885.5,137.32,-1
445207.875,3945885.5,137.32,-1
445209.46875,3945883.75,137.40,-1
445209.46875,3945883.75,137.40,-1
445211.09375,3945882.0,137.46,0
445211.09375,3945882.0,137.46,0
445211.09375,3945882.0,137.46,1
445214.28125,3945878.5,137.37,1
445214.28125,3945878.5,137.37,1
445215.875,3945876.75,137.29,0
445215.875,3945876.75,137.29,0
445217.5,3945875.0,137.32,0
445217.5,3945875.0,137.32,0
445219.125,3945873.25,137.33,0
445219.125,3945873.25,137.33,0
445220.75,3945871.5,137.32,0
445220.75,3945871.5,137.32,0
445222.40625,3945869.5,137.33,0
445222.40625,3945869.5,137.33,0
445224.03125,3945867.75,137.33,0
445224.03125,3945867.75,137.33,0
445225.6875,3945866.0,137.34,0
445225.6875,3945866.0,137.34,0
445227.3125,3945864.25,137.35,0
445227.3125,3945864.25,137.35,0
445228.96875,3945862.5,137.38,0
445228.96875,3945862.5,137.38,0
445230.65625,3945860.5,137.41,0
445230.65625,3945860.5,137.41,0
445232.28125,3945858.75,137.43,0
445232.28125,3945858.75,137.43,0
445233.90625,3945857.0,137.41,0
445233.90625,3945857.0,137.41,0
445235.53125,3945855.25,137.40,0
445235.53125,3945855.25,137.40,0
445237.125,3945853.5,137.35,0
445237.125,3945853.5,137.35,0
445238.8125,3945851.5,137.32,0
445238.8125,3945851.5,137.32,0
445240.40625,3945849.75,137.31,0
445240.40625,3945849.75,137.31,0
445242.03125,3945848.0,137.34,-1
445242.03125,3945848.0,137.34,-1
445243.625,3945846.25,137.44,-2
445243.625,3945846.25,137.44,-2
445245.25,3945844.5,137.56,-1
445245.25,3945844.5,137.56,-1
445246.8125,3945842.75,137.67,-1
445246.8125,3945842.75,137.67,-1
445248.40625,3945841.0,137.73,-1
445248.40625,3945841.0,137.73,-1
445250.0,3945839.25,137.78,-1
445250.0,3945839.25,137.78,-1
445251.59375,3945837.5,137.82,0
445251.59375,3945837.5,137.82,0
445253.15625,3945835.75,137.82,1
445253.15625,3945835.75,137.82,1
445254.75,3945834.0,137.69,2
445254.75,3945834.0,137.69,2
445256.34375,3945832.0,137.55,1
445256.34375,3945832.0,137.55,1
445257.90625,3945830.25,137.48,-1
445257.90625,3945830.25,137.48,-1
445259.5,3945828.5,137.58,-1
445259.5,3945828.5,137.58,-1
445261.0625,3945827.0,137.67,-1
445261.0625,3945827.0,137.67,-1
445262.625,3945825.0,137.74,0
445262.625,3945825.0,137.74,0
445262.625,3945825.0,137.74,0
445265.78125,3945821.75,137.72,0
445265.78125,3945821.75,137.72,0
445267.3125,3945820.0,137.70,0
445267.3125,3945820.0,137.70,0
445268.84375,3945818.25,137.63,1
445268.84375,3945818.25,137.63,1
445270.40625,3945816.5,137.52,1
445270.40625,3945816.5,137.52,1
445271.96875,3945814.75,137.41,1
445271.96875,3945814.75,137.41,1
445273.5,3945813.0,137.30,1
445273.5,3945813.0,137.30,1
445275.0625,3945811.25,137.24,-1
445275.0625,3945811.25,137.24,-1
445275.0625,3945811.25,137.24,-2
445278.1875,3945808.0,137.46,-1
445278.1875,3945808.0,137.46,-1
445279.71875,3945806.25,137.52,-1
445279.71875,3945806.25,137.52,-1
445281.25,3945804.5,137.58,-1
445281.25,3945804.5,137.58,-1
445282.78125,3945802.75,137.59,0
445282.78125,3945802.75,137.59,0
445284.28125,3945801.25,137.56,0
445284.28125,3945801.25,137.56,0
445285.8125,3945799.5,137.50,0
445285.8125,3945799.5,137.50,0
445287.34375,3945797.75,137.45,0
445287.34375,3945797.75,137.45,0
445288.875,3945796.0,137.47,0
445288.875,3945796.0,137.47,0
445290.40625,3945794.5,137.48,0
445290.40625,3945794.5,137.48,0
445291.9375,3945792.75,137.51,-2
445291.9375,3945792.75,137.51,-2
445293.4375,3945791.0,137.65,-2
445293.4375,3945791.0,137.65,-2
445294.9375,3945789.25,137.78,-2
445294.9375,3945789.25,137.78,-2
445296.46875,3945787.75,137.88,-2
445296.46875,3945787.75,137.88,-2
445297.96875,3945786.0,137.98,-1
445297.96875,3945786.0,137.98,-1
445299.46875,3945784.25,138.05,-1
445299.46875,3945784.25,138.05,-1
445301.0,3945782.5,138.06,0
445301.0,3945782.5,138.06,0
445302.53125,3945780.75,138.01,0
445302.53125,3945780.75,138.01,0
445304.03125,3945779.25,137.99,0
445304.03125,3945779.25,137.99,0
445304.03125,3945779.25,137.99,1
445307.0625,3945775.75,137.86,1
445307.0625,3945775.75,137.86,1
445308.5625,3945774.0,137.78,1
445308.5625,3945774.0,137.78,1
445310.0625,3945772.5,137.68,1
445310.0625,3945772.5,137.68,1
445311.59375,3945770.75,137.57,1
445311.59375,3945770.75,137.57,1
445313.125,3945769.0,137.45,1
445313.125,3945769.0,137.45,1
445314.65625,3945767.25,137.38,0
445314.65625,3945767.25,137.38,0
445316.21875,3945765.5,137.37,0
445316.21875,3945765.5,137.37,0
445317.75,3945764.0,137.35,0
445317.75,3945764.0,137.35,0
445319.3125,3945762.25,137.34,0
445319.3125,3945762.25,137.34,0
445320.84375,3945760.5,137.39,-1
445320.84375,3945760.5,137.39,-1
445322.375,3945758.75,137.46,-1
445322.375,3945758.75,137.46,-1
445323.96875,3945757.0,137.47,0
445323.96875,3945757.0,137.47,0
445325.53125,3945755.5,137.48,0
445325.53125,3945755.5,137.48,0
445327.0625,3945753.75,137.48,0
445327.0625,3945753.75,137.48,0
445328.625,3945752.0,137.46,1
445328.625,3945752.0,137.46,1
445330.1875,3945750.25,137.38,1
445330.1875,3945750.25,137.38,1
445330.1875,3945750.25,137.38,1
445330.1875,3945750.25,137.38,0
445330.1875,3945750.25,137.38,0
445330.1875,3945750.25,137.38,-1
445330.1875,3945750.25,137.38,-1
445339.625,3945740.0,137.29,0
445339.625,3945740.0,137.29,0
445341.1875,3945738.25,137.30,0
445341.1875,3945738.25,137.30,0
445342.78125,3945736.5,137.30,0
445342.78125,3945736.5,137.30,0
445344.34375,3945734.75,137.31,0
445344.34375,3945734.75,137.31,0
445345.90625,3945733.0,137.33,0
445345.90625,3945733.0,137.33,0
445347.53125,3945731.25,137.36,0
445347.53125,3945731.25,137.36,0
445349.09375,3945729.5,137.39,0
445349.09375,3945729.5,137.39,0
445350.6875,3945727.75,137.39,0
445350.6875,3945727.75,137.39,0
445352.25,3945726.0,137.42,0
445352.25,3945726.0,137.42,0
445353.84375,3945724.25,137.45,0
445353.84375,3945724.25,137.45,0
445355.4375,3945722.5,137.45,-1
445355.4375,3945722.5,137.45,-1
445357.03125,3945720.75,137.52,-1
445357.03125,3945720.75,137.52,-1
445358.59375,3945719.0,137.60,-1
445358.59375,3945719.0,137.60,-1
445360.1875,3945717.25,137.66,-1
445360.1875,3945717.25,137.66,-1
445361.75,3945715.5,137.75,-1
445361.75,3945715.5,137.75,-1
445363.34375,3945713.75,137.78,-1
445363.34375,3945713.75,137.78,-1
445364.9375,3945712.0,137.83,-1
445364.9375,3945712.0,137.83,-1
445366.5,3945710.25,137.88,-1
445366.5,3945710.25,137.88,-1
445368.09375,3945708.5,137.95,0
445368.09375,3945708.5,137.95,0
445369.65625,3945706.75,137.93,2
445369.65625,3945706.75,137.93,2
445371.25,3945705.0,137.75,2
445371.25,3945705.0,137.75,2
445372.84375,3945703.25,137.58,1
445372.84375,3945703.25,137.58,1
445374.40625,3945701.5,137.50,0
445374.40625,3945701.5,137.50,0
445376.0,3945699.75,137.45,0
445376.0,3945699.75,137.45,0
445377.5625,3945698.0,137.51,-1
445377.5625,3945698.0,137.51,-1
445379.125,3945696.25,137.58,-1
445379.125,3945696.25,137.58,-1
445380.6875,3945694.5,137.65,-1
445380.6875,3945694.5,137.65,-1
445382.25,3945692.75,137.71,-1
445382.25,3945692.75,137.71,-1
445383.78125,3945691.25,137.77,-1
445383.78125,3945691.25,137.77,-1
445385.34375,3945689.5,137.82,0
445385.34375,3945689.5,137.82,0
445386.875,3945687.75,137.71,1
445386.875,3945687.75,137.71,1
445388.4375,3945686.0,137.59,1
445388.4375,3945686.0,137.59,1
445388.4375,3945686.0,137.59,1
445388.4375,3945686.0,137.59,0
445388.4375,3945686.0,137.59,0
445388.4375,3945686.0,137.59,0
445388.4375,3945686.0,137.59,0
445397.75,3945675.75,137.43,0
445397.75,3945675.75,137.43,0
445399.28125,3945674.0,137.45,0
445399.28125,3945674.0,137.45,0
445400.8125,3945672.25,137.47,0
445400.8125,3945672.25,137.47,0
445402.40625,3945670.75,137.54,0
445402.40625,3945670.75,137.54,0
445403.9375,3945669.0,137.58,0
445403.9375,3945669.0,137.58,0
445405.5,3945667.25,137.61,0
445405.5,3945667.25,137.61,0
445407.03125,3945665.5,137.69,-3
445407.03125,3945665.5,137.69,-3
445408.625,3945663.75,137.87,-3
445408.625,3945663.75,137.87,-3
445410.15625,3945662.0,137.99,-1
445410.15625,3945662.0,137.99,-1
445410.15625,3945662.0,137.99,-1
445413.21875,3945658.5,138.06,-1
445413.21875,3945658.5,138.06,-1
445414.78125,3945656.75,138.09,0
445414.78125,3945656.75,138.09,0
445416.34375,3945655.0,138.06,0
445416.34375,3945655.0,138.06,0
445417.90625,3945653.25,137.99,0
445417.90625,3945653.25,137.99,0
445419.4375,3945651.5,137.91,0
445419.4375,3945651.5,137.91,0
445421.0,3945649.75,137.84,0
445421.0,3945649.75,137.84,0
445422.5625,3945648.25,137.80,0
445422.5625,3945648.25,137.80,0
445424.125,3945646.5,137.70,0
445424.125,3945646.5,137.70,0
445425.71875,3945644.5,137.67,0
445425.71875,3945644.5,137.67,0
445427.3125,3945643.0,137.62,0
445427.3125,3945643.0,137.62,0
445428.875,3945641.25,137.57,0
445428.875,3945641.25,137.57,0
445430.4375,3945639.5,137.56,-1
445430.4375,3945639.5,137.56,-1
445432.03125,3945637.75,137.62,-1
445432.03125,3945637.75,137.62,-1
445433.65625,3945636.0,137.62,0
445433.65625,3945636.0,137.62,0
445435.21875,3945634.25,137.61,0
445435.21875,3945634.25,137.61,0
445435.21875,3945634.25,137.61,0
445435.21875,3945634.25,137.61,0
445439.96875,3945629.0,137.56,0
445439.96875,3945629.0,137.56,0
445441.625,3945627.0,137.54,0
445441.625,3945627.0,137.54,0
445443.1875,3945625.25,137.53,0
445443.1875,3945625.25,137.53,0
445444.78125,3945623.5,137.52,0
445444.78125,3945623.5,137.52,0
445446.375,3945621.75,137.53,0
445446.375,3945621.75,137.53,0
445447.96875,3945620.0,137.52,0
445447.96875,3945620.0,137.52,0
445449.625,3945618.25,137.46,0
445449.625,3945618.25,137.46,0
445451.25,3945616.5,137.44,0
445451.25,3945616.5,137.44,0
445452.84375,3945614.75,137.43,0
445452.84375,3945614.75,137.43,0
445454.4375,3945613.0,137.42,0
445454.4375,3945613.0,137.42,0
445456.03125,3945611.25,137.41,0
445456.03125,3945611.25,137.41,0
445457.6875,3945609.5,137.43,-1
445457.6875,3945609.5,137.43,-1
445459.3125,3945607.75,137.49,0
445459.3125,3945607.75,137.49,0
445460.875,3945606.0,137.53,0
445460.875,3945606.0,137.53,0
445462.5,3945604.0,137.55,-1
445462.5,3945604.0,137.55,-1
445464.09375,3945602.25,137.59,-1
445464.09375,3945602.25,137.59,-1
445465.71875,3945600.5,137.68,-1
445465.71875,3945600.5,137.68,-1
445467.34375,3945598.75,137.73,-1
445467.34375,3945598.75,137.73,-1
445468.9375,3945597.0,137.76,0
445468.9375,3945597.0,137.76,0
445470.53125,3945595.25,137.78,0
445470.53125,3945595.25,137.78,0
445472.15625,3945593.5,137.68,1
445472.15625,3945593.5,137.68,1
445473.78125,3945591.75,137.53,1
445473.78125,3945591.75,137.53,1
445475.40625,3945589.75,137.43,1
445475.40625,3945589.75,137.43,1
445477.03125,3945588.0,137.35,0
445477.03125,3945588.0,137.35,0
445478.65625,3945586.25,137.35,0
445478.65625,3945586.25,137.35,0
445480.28125,3945584.5,137.38,0
445480.28125,3945584.5,137.38,0
445481.9375,3945582.75,137.38,0
445481.9375,3945582.75,137.38,0
445483.5625,3945580.75,137.39,0
445483.5625,3945580.75,137.39,0
445485.1875,3945579.0,137.43,-1
445485.1875,3945579.0,137.43,-1
445486.84375,3945577.25,137.46,-1
445486.84375,3945577.25,137.46,-1
445486.84375,3945577.25,137.46,-1
445490.125,3945573.75,137.59,-1
445490.125,3945573.75,137.59,-1
445491.75,3945571.75,137.64,0
445491.75,3945571.75,137.64,0
445493.375,3945570.0,137.60,0
445493.375,3945570.0,137.60,0
445495.0,3945568.25,137.56,0
445495.0,3945568.25,137.56,0
445496.65625,3945566.5,137.55,0
445496.65625,3945566.5,137.55,0
445498.375,3945564.5,137.50,0
445498.375,3945564.5,137.50,0
445500.0,3945562.75,137.53,-1
445500.0,3945562.75,137.53,-1
445501.65625,3945561.0,137.60,-1
445501.65625,3945561.0,137.60,-1
445503.28125,3945559.0,137.66,-1
445503.28125,3945559.0,137.66,-1
445504.90625,3945557.25,137.74,-1
445504.90625,3945557.25,137.74,-1
445506.5625,3945555.5,137.76,-1
445506.5625,3945555.5,137.76,-1
445508.15625,3945553.75,137.79,0
445508.15625,3945553.75,137.79,0
445509.78125,3945552.0,137.74,0
445509.78125,3945552.0,137.74,0
445511.40625,3945550.0,137.69,0
445511.40625,3945550.0,137.69,0
445513.0625,3945548.25,137.64,0
445513.0625,3945548.25,137.64,0
445514.6875,3945546.5,137.59,0
445514.6875,3945546.5,137.59,0
445516.3125,3945544.75,137.56,0
445516.3125,3945544.75,137.56,0
445517.9375,3945542.75,137.55,0
445517.9375,3945542.75,137.55,0
445519.5625,3945541.0,137.52,0
445519.5625,3945541.0,137.52,0
445521.21875,3945539.25,137.51,0
445521.21875,3945539.25,137.51,0
445521.21875,3945539.25,137.51,0
445524.4375,3945535.75,137.49,0
445524.4375,3945535.75,137.49,0
445526.0625,3945534.0,137.49,0
445526.0625,3945534.0,137.49,0
445527.65625,3945532.0,137.49,0
445527.65625,3945532.0,137.49,0
445529.28125,3945530.25,137.47,0
445529.28125,3945530.25,137.47,0
445530.9375,3945528.5,137.43,0
445530.9375,3945528.5,137.43,0
445532.5625,3945526.75,137.42,0
445532.5625,3945526.75,137.42,0
445534.1875,3945525.0,137.41,0
445534.1875,3945525.0,137.41,0
445535.8125,3945523.25,137.40,0
445535.8125,3945523.25,137.40,0
445537.4375,3945521.5,137.46,-1
445537.4375,3945521.5,137.46,-1
445539.0625,3945519.5,137.55,-1
445539.0625,3945519.5,137.55,-1
445540.6875,3945517.75,137.57,1
445540.6875,3945517.75,137.57,1
445542.3125,3945516.0,137.46,1
445542.3125,3945516.0,137.46,1
445543.9375,3945514.25,137.38,1
445543.9375,3945514.25,137.38,1
445545.5625,3945512.5,137.28,1
445545.5625,3945512.5,137.28,1
445547.1875,3945510.75,137.17,0
445547.1875,3945510.75,137.17,0
445548.8125,3945508.75,137.20,-1
445548.8125,3945508.75,137.20,-1
445550.4375,3945507.0,137.28,-1
445550.4375,3945507.0,137.28,-1
445552.0625,3945505.25,137.35,-1
445552.0625,3945505.25,137.35,-1
445553.65625,3945503.5,137.41,-1
445553.65625,3945503.5,137.41,-1
445555.28125,3945501.75,137.46,-1
445555.28125,3945501.75,137.46,-1
445556.90625,3945500.0,137.54,-1
445556.90625,3945500.0,137.54,-1
445558.5,3945498.25,137.59,-1
445558.5,3945498.25,137.59,-1
445560.09375,3945496.5,137.65,-1
445560.09375,3945496.5,137.65,-1
445561.6875,3945494.75,137.70,-1
445561.6875,3945494.75,137.70,-1
445561.6875,3945494.75,137.70,-1
